"slug","filename","destination","floor_tier","prompt"
"australia/queensland/brisbane/mount-gravatt","australia__queensland__brisbane__mount-gravatt.png","Mount Gravatt, Brisbane, Queensland, Australia","second","Photorealistic interior of a second-floor townhouse vacation rental sitting room in Mount Gravatt, Brisbane, Queensland, Australia, captured as a natural editorial photograph from the centre of the room looking out through a generous sash window above a cushioned window seat, where the view beyond the opening shows the characteristic streetscape of Mount Gravatt from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Mount Gravatt, Brisbane, Queensland, Australia would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; soft warm-white walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a linen loveseat and a woven armchair flanking a small side table with a carafe of water, a stack of magazines on an ottoman, a cotton rug, framed prints leaning on a picture ledge. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"philippines/calabarzon/batangas-city/pallocan","philippines__calabarzon__batangas-city__pallocan.png","Pallocan, Batangas City, Calabarzon, Philippines","second","Photorealistic interior of a second-floor townhouse vacation rental sitting room in Pallocan, Batangas City, Calabarzon, Philippines, captured as a natural editorial photograph from the centre of the room looking out through a generous sash window above a cushioned window seat, where the view beyond the opening shows the characteristic streetscape of Pallocan from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Pallocan, Batangas City, Calabarzon, Philippines would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; soft warm-white walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a linen loveseat and a woven armchair flanking a small side table with a carafe of water, a stack of magazines on an ottoman, a cotton rug, framed prints leaning on a picture ledge. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"united-kingdom/england/clacton-on-sea/holland-on-sea","united-kingdom__england__clacton-on-sea__holland-on-sea.png","Holland-On-Sea, Clacton-on-Sea, England, United Kingdom","second","Photorealistic interior of a second-floor apartment vacation rental living room in Holland-On-Sea, Clacton-on-Sea, England, United Kingdom, captured as a natural editorial photograph from the centre of the room looking out through a wide window with painted timber trim, where the view beyond the opening shows the characteristic streetscape of Holland-On-Sea from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Holland-On-Sea, Clacton-on-Sea, England, United Kingdom would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; calm plaster walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a comfortable fabric sofa and an armchair around a low wooden coffee table with a mug and an open book, a soft wool rug, a floor lamp, a leafy potted plant, a small shelf of books and ceramics. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"united-kingdom/england/liverpool/crosby","united-kingdom__england__liverpool__crosby.png","Crosby, Liverpool, England, United Kingdom","second","Photorealistic interior of a second-floor townhouse vacation rental sitting room in Crosby, Liverpool, England, United Kingdom, captured as a natural editorial photograph from the centre of the room looking out through a generous sash window above a cushioned window seat, where the view beyond the opening shows the characteristic streetscape of Crosby from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Crosby, Liverpool, England, United Kingdom would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; soft warm-white walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a linen loveseat and a woven armchair flanking a small side table with a carafe of water, a stack of magazines on an ottoman, a cotton rug, framed prints leaning on a picture ledge. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"united-kingdom/england/swindon/hook","united-kingdom__england__swindon__hook.png","Hook, Swindon, England, United Kingdom","second","Photorealistic interior of a second-floor townhouse vacation rental sitting room in Hook, Swindon, England, United Kingdom, captured as a natural editorial photograph from the centre of the room looking out through a generous sash window above a cushioned window seat, where the view beyond the opening shows the characteristic streetscape of Hook from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Hook, Swindon, England, United Kingdom would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; soft warm-white walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a linen loveseat and a woven armchair flanking a small side table with a carafe of water, a stack of magazines on an ottoman, a cotton rug, framed prints leaning on a picture ledge. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"united-kingdom/scotland/dunfermline/north-queensferry","united-kingdom__scotland__dunfermline__north-queensferry.png","North Queensferry, Dunfermline, Scotland, United Kingdom","second","Photorealistic interior of a second-floor apartment vacation rental dining room in North Queensferry, Dunfermline, Scotland, United Kingdom, captured as a natural editorial photograph from the centre of the room looking out through tall shuttered windows folded open, where the view beyond the opening shows the characteristic streetscape of North Queensferry from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in North Queensferry, Dunfermline, Scotland, United Kingdom would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; quiet neutral walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a wooden dining table with four chairs, a bowl of fruit and a small vase of flowers on the table, a sideboard with glassware, a pendant light, a patterned runner on warm wooden floors. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"united-kingdom/england/thatcham/yattendon","united-kingdom__england__thatcham__yattendon.png","Yattendon, Thatcham, England, United Kingdom","second","Photorealistic interior of a second-floor apartment vacation rental dining room in Yattendon, Thatcham, England, United Kingdom, captured as a natural editorial photograph from the centre of the room looking out through tall shuttered windows folded open, where the view beyond the opening shows the characteristic streetscape of Yattendon from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Yattendon, Thatcham, England, United Kingdom would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; quiet neutral walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a wooden dining table with four chairs, a bowl of fruit and a small vase of flowers on the table, a sideboard with glassware, a pendant light, a patterned runner on warm wooden floors. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"united-kingdom/england/chester/hoole","united-kingdom__england__chester__hoole.png","Hoole, Chester, England, United Kingdom","second","Photorealistic interior of a second-floor townhouse vacation rental sitting room in Hoole, Chester, England, United Kingdom, captured as a natural editorial photograph from the centre of the room looking out through a generous sash window above a cushioned window seat, where the view beyond the opening shows the characteristic streetscape of Hoole from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Hoole, Chester, England, United Kingdom would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; soft warm-white walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a linen loveseat and a woven armchair flanking a small side table with a carafe of water, a stack of magazines on an ottoman, a cotton rug, framed prints leaning on a picture ledge. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"belgium/walloon-region/charleroi/gosselies","belgium__walloon-region__charleroi__gosselies.png","Gosselies, Charleroi, Walloon Region, Belgium","second","Photorealistic interior of a second-floor apartment vacation rental living room in Gosselies, Charleroi, Walloon Region, Belgium, captured as a natural editorial photograph from the centre of the room looking out through a wide window with painted timber trim, where the view beyond the opening shows the characteristic streetscape of Gosselies from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Gosselies, Charleroi, Walloon Region, Belgium would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; calm plaster walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a comfortable fabric sofa and an armchair around a low wooden coffee table with a mug and an open book, a soft wool rug, a floor lamp, a leafy potted plant, a small shelf of books and ceramics. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
"austria/vienna-state/vienna/hietzing","austria__vienna-state__vienna__hietzing.png","Hietzing, Vienna, Vienna (state), Austria","second","Photorealistic interior of a second-floor townhouse vacation rental sitting room in Hietzing, Vienna, Vienna (state), Austria, captured as a natural editorial photograph from the centre of the room looking out through a generous sash window above a cushioned window seat, where the view beyond the opening shows the characteristic streetscape of Hietzing from a gently elevated vantage: the facades and rooflines of the neighborhood's typical buildings across the street at realistic close scale, street trees and awnings just below, the street running sideways beneath the window and out of frame, exactly what an upscale rental on this floor in this neighborhood would genuinely see. The view shows what a guest in an upscale stay in Hietzing, Vienna, Vienna (state), Austria would realistically see: characteristic of the neighborhood and clearly of this place, neither too grand nor too nondescript. Show the buildings, materials, greenery, and light that define the neighborhood's character; never make the main subject a parking lot, service rooftops, blank walls, or anonymous back-of-house fabric. Never center or feature a named landmark filling the view like a poster, and do not invent dramatic vistas most rentals there would not have. Use the neighborhood's most representative season, and render the view in soft, appealing daylight typical of the destination (clear morning or golden late afternoon), with the interior lit consistently by the same natural light. The opening and the neighborhood view sit in the central two-thirds of the frame; soft warm-white walls fall toward the left and right edges as calm space. The room sits on the second floor of the building, giving a gently elevated outlook over the scene below, never at ground level and never an aerial view. The window is as wide as is realistic for this building type, generous enough to frame the view well, but not floor-to-ceiling glazing. The room is furnished with a linen loveseat and a woven armchair flanking a small side table with a carafe of water, a stack of magazines on an ottoman, a cotton rug, framed prints leaning on a picture ledge. Interior materials and decor are authentic to the neighborhood's typical housing stock and character. Styled and polished like a travel magazine interior, tidy and aspirational yet warm and believable as a real vacation rental, with a few natural lived-in touches, no people in the scene, no cars prominent in the scene. Style: ultra-realistic editorial interior photography, natural believable daylight, center-safe composition with the outdoor view within the central two-thirds of the frame and calm low-contrast walls toward the left and right edges for text overlay, nothing critical at the extreme edges, slightly muted tonal range for legibility, no busy clutter, seamless believable transition between interior and view with correct perspective through the window plane and no collage effect. Shot on a 28mm lens from standing eye-level (camera approximately 1.5 metres above the floor), camera held level with no upward tilt, horizon at mid-frame, natural straight-on perspective with no low-angle view, floor visible in the lower third. Both the room and the outdoor view are rendered crisp and detailed, with only the faintest natural falloff at extreme distance, so the neighborhood reads sharply, as if the inhabitant's eye has settled on the view beyond the window. High detail, 8K resolution, realistic textures and materials, subtle film grain. Aspect ratio: 16:9 (landscape)"
