"parent_id","neighborhood","city","destination","poi_name","poi_slug","category","place_id","place_address","prompt","created_at"
"neighborhoods/gb-lincoln/bailgate","Bailgate","Lincoln","Bailgate, Lincoln, United Kingdom","Lincoln Castle","lincoln-castle","anchor","ChIJLVVwyDxbeEgR6xowkDVQ5t4","Castle Hill, Lincoln LN1 3AA, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Lincoln Castle in Bailgate, Lincoln, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.557619+00:00"
"neighborhoods/fr-paris/oberkampf","Oberkampf","Paris","Oberkampf, Paris, France","Rue Oberkampf","rue-oberkampf","anchor","ChIJMybTOPtt5kcR5cA8W1uQ5bY","Rue Oberkampf, Paris, France","Photorealistic epic editorial travel photograph based on the attached reference photograph of Rue Oberkampf in Oberkampf, Paris, France, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.560199+00:00"
"neighborhoods/gb-sheffield/devonshire-quarter","Devonshire Quarter","Sheffield","Devonshire Quarter, Sheffield, United Kingdom","Devonshire Green","devonshire-green","anchor","ChIJY2P4sn-CeUgRFV1A00via6o","158 Devonshire St, Sheffield City Centre, Sheffield S1 4GT, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Devonshire Green in Devonshire Quarter, Sheffield, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.566080+00:00"
"neighborhoods/gb-basingstoke/city-centre","City Centre","Basingstoke","City Centre, Basingstoke, United Kingdom","Market Place","market-place","anchor","ChIJU7-CS4EhdEgRIoqvPYr2h30","Market Place, Basingstoke RG21 7LZ, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Market Place in City Centre, Basingstoke, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.567373+00:00"
"neighborhoods/gb-derby/cathedral-quarter","Cathedral Quarter","Derby","Cathedral Quarter, Derby, United Kingdom","Derby Cathedral","derby-cathedral","anchor","ChIJnZlL9hXxeUgRj5alSBGTfx8","Derby Cathedral, 18-19 Iron Gate, Derby DE1 3GP, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Derby Cathedral in Cathedral Quarter, Derby, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.577345+00:00"
"neighborhoods/fr-paris/oberkampf","Oberkampf","Paris","Oberkampf, Paris, France","Square Maurice Gardette","square-maurice-gardette","outdoors","ChIJSSRGOvht5kcRYynYXO1RY_A","2 Rue du Général Blaise, 75011 Paris, France","Photorealistic epic editorial travel photograph based on the attached reference photograph of Square Maurice Gardette in Oberkampf, Paris, France, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.622212+00:00"
"neighborhoods/gb-derby/cathedral-quarter","Cathedral Quarter","Derby","Cathedral Quarter, Derby, United Kingdom","Cathedral Green","cathedral-green","outdoors","ChIJ8QewVS7xeUgRUefZv2Q2eRs","Cathedral Green, car park, Full St, Derby DE1 3AF, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Cathedral Green in Cathedral Quarter, Derby, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.642945+00:00"
"neighborhoods/gb-sheffield/devonshire-quarter","Devonshire Quarter","Sheffield","Devonshire Quarter, Sheffield, United Kingdom","Peace Gardens","peace-gardens","outdoors","ChIJke3NJoKCeUgRyXT6K1q0Seo","50 Pinstone St, Sheffield City Centre, Sheffield S1 2HH, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Peace Gardens in Devonshire Quarter, Sheffield, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.646138+00:00"
"neighborhoods/gb-basingstoke/city-centre","City Centre","Basingstoke","City Centre, Basingstoke, United Kingdom","Eastrop Park","eastrop-park","outdoors","ChIJKxHlh3khdEgRcXoEa5u1LYc","Eastrop Ln, Basingstoke RG21 4QB, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Eastrop Park in City Centre, Basingstoke, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.651364+00:00"
"neighborhoods/gb-lincoln/bailgate","Bailgate","Lincoln","Bailgate, Lincoln, United Kingdom","Castle Hill","castle-hill","outdoors","ChIJK-6pJCNbeEgRUy-NfGVnQz8","Castle Hill, Lincoln, UK","Photorealistic epic editorial travel photograph based on the attached reference photograph of Castle Hill in Bailgate, Lincoln, United Kingdom, to be used as the point-of-interest feature image on a hotel booking site's destination page. The reference photograph is the exact base scene: every element it contains, the primary landmark or subject, the surrounding buildings, streetscape, terrain, water, and vegetation, must be preserved faithfully in geometry, proportions, and position, not redesigned, relocated, or reinterpreted. Rotate the camera viewpoint slightly, approximately 5 to 10 degrees around the primary subject from the reference position, at the same altitude and distance, as if the camera drifted a short arc to one side. The parallax between the primary subject and the scene behind it shifts naturally, but no significant unseen side of any structure is revealed, and all architecture, terrain, and landscaping remain exactly consistent with the reference. Widen the framing only slightly, as if the photographer took one step back: reveal a narrow margin of additional scene at the edges. The primary subject remains dominant at the same scale and prominence it holds in the reference. Do not pull back into a wide aerial view and do not let the subject shrink into the scene. Adapt to 16:9 by extending the scene horizontally at the left and right edges, not by scaling the subject down. Render the scene in beautiful, pleasant weather at early golden hour, about an hour before sunset: a low warm sun casting soft honey-gold light and long gentle shadows across surfaces, a still-bright pale blue sky with at most a few soft clouds, luminous glowing highlights, the scene bright, airy, crisp, and inviting. Keep the overall exposure bright and clean, high-key and full of light, with no heavy shadows and no dark or dim areas; warm but never orange-heavy, never dim, never dusky. Absolutely no overcast, grey, stormy, hazy-gloomy, or moody conditions, and not night. The light must fall consistently across the entire scene. Convey the welcoming, walkable character of the place with its surroundings falling away in clear foreground, midground, and background depth. Clean up transient clutter without altering the place itself: no people or crowds prominent in the foreground, no traffic congestion, no buses or delivery trucks, no construction cranes, scaffolding, or fencing, no billboards or readable commercial signage, no text, logos, or watermarks of any kind. Style: ultra-realistic editorial travel photography shot on 35mm film, natural film colour rendition true to the location, subtle film grain, no HDR halos, no oversaturation, clean and crisp with a bright, airy feel. Center-safe composition with the primary subject within the central two-thirds of the frame and calm low-contrast surroundings toward the left and right edges, nothing critical at the extreme edges, gently restrained saturation for legibility without darkening the image. High detail, 8K resolution, realistic textures and materials. Aspect ratio: 16:9 (landscape)","2026-07-20T15:10:01.651414+00:00"
