"parent_id","neighborhood","city","destination","poi_name","poi_slug","category","s3_key","ref_photo_reference","ref_attribution","generated_at"
"neighborhoods/ae-ras-al-khaimah-city/al-hamra","Al Hamra","Ras Al Khaimah City","Al Hamra, Ras Al Khaimah City, United Arab Emirates","Al Hamra Marina & Yacht Club","al-hamra-marina-yacht-club","anchor","images/Neighborhood_POIs/ae-ras-al-khaimah-city/al-hamra/al-hamra-marina-yacht-club.png","places-photo","Royal Yacht Club (Google Maps contributor)","2026-07-17T21:26:52.115929+00:00"
"neighborhoods/ae-ras-al-khaimah-city/al-hamra","Al Hamra","Ras Al Khaimah City","Al Hamra, Ras Al Khaimah City, United Arab Emirates","Al Hamra Golf Club","al-hamra-golf-club","outdoors","images/Neighborhood_POIs/ae-ras-al-khaimah-city/al-hamra/al-hamra-golf-club.png","places-photo","Al Hamra Golf Club (Google Maps contributor)","2026-07-17T21:28:05.189830+00:00"
"neighborhoods/ae-ras-al-khaimah-city/al-hamra","Al Hamra","Ras Al Khaimah City","Al Hamra, Ras Al Khaimah City, United Arab Emirates","Al Hamra Mall","al-hamra-mall","shopping-dining","images/Neighborhood_POIs/ae-ras-al-khaimah-city/al-hamra/al-hamra-mall.png","text-only","","2026-07-17T21:31:16.216674+00:00"
"neighborhoods/ae-ras-al-khaimah-city/al-hamra","Al Hamra","Ras Al Khaimah City","Al Hamra, Ras Al Khaimah City, United Arab Emirates","Al Jazeera Al Hamra Heritage Village","al-jazeera-al-hamra-heritage-village","culture-architecture","images/Neighborhood_POIs/ae-ras-al-khaimah-city/al-hamra/al-jazeera-al-hamra-heritage-village.png","places-photo","Akhil Jose (Google Maps contributor)","2026-07-17T21:31:17.583070+00:00"
"neighborhoods/ao-baia-farta/city-centre","City Centre","Baía Farta","City Centre, Baía Farta, Angola","Porto Pesqueiro da Baía Farta","porto-pesqueiro-da-baia-farta","anchor","images/Neighborhood_POIs/ao-baia-farta/city-centre/porto-pesqueiro-da-baia-farta.png","places-photo","Eugénio Conde (Google Maps contributor)","2026-07-17T21:36:33.696409+00:00"
"neighborhoods/ao-baia-farta/city-centre","City Centre","Baía Farta","City Centre, Baía Farta, Angola","Administração Municipal da Baía Farta","administracao-municipal-da-baia-farta","culture-architecture","images/Neighborhood_POIs/ao-baia-farta/city-centre/administracao-municipal-da-baia-farta.png","places-photo","Adolfo Ricardo (Google Maps contributor)","2026-07-17T21:40:03.003020+00:00"
"neighborhoods/ao-luena/city-centre","City Centre","Luena","City Centre, Luena, Angola","Monumento da Paz","monumento-da-paz","anchor","images/Neighborhood_POIs/ao-luena/city-centre/monumento-da-paz.png","places-photo","Shaz (Google Maps contributor)","2026-07-17T21:47:14.240058+00:00"
"neighborhoods/ao-luena/city-centre","City Centre","Luena","City Centre, Luena, Angola","Mercado Municipal do Luena","mercado-municipal-do-luena","shopping-dining","images/Neighborhood_POIs/ao-luena/city-centre/mercado-municipal-do-luena.png","places-photo","Alibaba (Google Maps contributor)","2026-07-17T21:50:02.155111+00:00"
"neighborhoods/ao-luena/city-centre","City Centre","Luena","City Centre, Luena, Angola","Sé Catedral de Nossa Senhora da Assunção","se-catedral-de-nossa-senhora-da-assuncao","culture-architecture","images/Neighborhood_POIs/ao-luena/city-centre/se-catedral-de-nossa-senhora-da-assuncao.png","places-photo","Alibaba (Google Maps contributor)","2026-07-17T21:53:48.150151+00:00"
"neighborhoods/ao-luena/city-centre","City Centre","Luena","City Centre, Luena, Angola","Estação do Luena","estacao-do-luena","outdoors","images/Neighborhood_POIs/ao-luena/city-centre/estacao-do-luena.png","places-photo","Alibaba (Google Maps contributor)","2026-07-17T22:01:57.576433+00:00"
